Longitutde,Latitude,Severity
153.022671,-27.467179,2
153.024263,-27.474175,2
152.958413,-27.625214,2
152.964478,-27.627702,2
152.975401,-27.584619,2
153.051459,-27.475964,2
153.12924,-27.482882,2
153.016137,-27.365341,2
153.04175,-27.428202,2
152.982758,-27.417699,2
152.96197,-27.406122,2
153.0387406,-27.50928624,2
153.112275,-27.546165,2
153.02097,-27.558464,2
153.03563,-27.464163,2
153.021512,-27.385178,2
153.007344,-27.438455,2
153.007355,-27.438312,2
153.024184,-27.568635,2
153.086695,-27.487956,2
153.000447,-27.464857,2
153.033915,-27.453669,2
153.016999,-27.436092,2
152.93987,-27.621171,2
152.994436,-27.445489,2
153.081918,-27.487288,2
153.072146,-27.529867,2
153.081576,-27.543541,2
153.064369,-27.483193,2
153.186503,-27.453303,2
153.184237,-27.472371,2
153.030809,-27.385929,2
153.001641,-27.359185,2
153.060699,-27.587857,2
153.031991,-27.44827,2
153.045611,-27.441513,2
153.049451,-27.31839,2
153.008422,-27.331096,2
153.017554,-27.332473,2
152.999381,-27.554021,2
153.0635234,-27.57481807,2
152.980261,-27.567982,2
153.029395,-27.518288,2
153.0658853,-27.49198891,2
153.030823,-27.459022,2
152.990694,-27.484322,2
153.057127,-27.473523,2
153.0022407,-27.41460811,2
153.062039,-27.571649,2
153.0152486,-27.47568473,2
153.03111,-27.485072,2
153.0123099,-27.38312863,2
153.014582,-27.36373,2
152.994951,-27.353963,2
153.1793999,-27.51272992,2
153.00719,-27.438318,2
152.989066,-27.431586,2
152.975351,-27.413973,2
153.032426,-27.510298,2
153.0092535,-27.4566486,2
153.055283,-27.518225,2
152.888125,-27.555939,2
152.94729,-27.525785,2
153.065002,-27.314146,2
152.980923,-27.566022,2
153.027421,-27.497611,2
153.145128,-27.425348,2
153.029999,-27.38174,2
153.0383767,-27.35856912,2
153.028902,-27.393119,2
153.180211,-27.514397,2
153.023409,-27.43705895,2
153.05226,-27.611318,2
153.061345,-27.493321,2
152.97841,-27.598228,2
153.021334,-27.526829,2
152.981417,-27.525888,2
153.046652,-27.479623,2
153.156222,-27.453003,2
153.025034,-27.372706,2
153.033808,-27.386363,2
153.082179,-27.371979,2
153.08512,-27.414611,2
153.043191,-27.604425,2
153.060699,-27.587857,2
153.078178,-27.613334,2
153.039247,-27.448745,2
152.98609,-27.478574,2
153.106292,-27.577651,2
153.180864,-27.486604,2
153.055687,-27.391562,2
153.0427312,-27.4319536,2
153.027076,-27.437526,2
153.048138,-27.608701,2
153.063087,-27.500283,2
153.0577439,-27.53481577,2
153.032296,-27.48806,2
153.144989,-27.439985,2
153.01417,-27.37589,2
153.007434,-27.656415,2
153.059616,-27.403344,2
153.032512,-27.40688,2
152.926992,-27.562431,2
153.073053,-27.59671,2
153.046654,-27.450335,2
153.09276,-27.530327,2
153.034052,-27.412365,2
152.960504,-27.413747,2
152.9960626,-27.4428166,2
152.9946619,-27.59297252,2
152.979182,-27.490759,2
153.011308,-27.409766,2
153.031508,-27.39998,2
153.060459,-27.352338,2
153.062346,-27.37383,2
153.090818,-27.382904,2
152.94379,-27.427446,2
152.986462,-27.400662,2
153.040642,-27.6529014,2
152.928802,-27.59655,2
152.92393,-27.592466,2
153.086253,-27.516274,2
153.011353,-27.642933,2
153.017161,-27.556048,2
153.008201,-27.332224,2
153.084146,-27.565299,2
153.006853,-27.441764,2
153.030802,-27.394051,2
153.095032,-27.611741,2
153.06446,-27.54657,2
152.990645,-27.364477,2
153.014405,-27.425043,2
152.983608,-27.418407,2
152.999637,-27.422321,2
152.96133,-27.575994,2
153.082024,-27.519484,2
153.106415,-27.464956,2
153.066128,-27.561076,2
153.0225841,-27.4799846,2
152.989845,-27.379777,2
153.058573,-27.430212,2
153.062671,-27.406677,2
153.031904,-27.432939,2
153.105218,-27.3515118,2
153.087514,-27.417929,2
152.99828,-27.404358,2
152.972751,-27.572626,2
153.042655,-27.577904,2
153.029067,-27.557896,2
153.005687,-27.557795,2
153.093085,-27.577102,2
153.1533972,-27.50960398,2
153.031894,-27.433306,2
153.103546,-27.501827,2
153.012173,-27.463923,2
152.941178,-27.517133,2
152.9818187,-27.53112255,2
153.086182,-27.583428,2
153.098301,-27.583289,2
153.025614,-27.348191,2
153.023221,-27.373426,2
153.017072,-27.363815,2
152.9857923,-27.47378793,2
153.059353,-27.472566,2
153.090354,-27.554524,2
153.032896,-27.488655,2
153.040348,-27.558825,2
153.0509871,-27.324199,2
153.046532,-27.630596,2
153.027298,-27.588501,2
153.134202,-27.54724,2
153.076973,-27.535651,2
153.185466,-27.372108,2
153.053808,-27.415359,2
153.042921,-27.43219,2
152.9995267,-27.49899322,2
153.033004,-27.309869,2
153.008108,-27.556039,2
153.021604,-27.482375,2
153.0912623,-27.43655845,2
152.974061,-27.413333,2
153.033674,-27.453915,2
153.004886,-27.594318,2
153.019072,-27.292412,2
153.035485,-27.473188,2
153.165404,-27.476166,2
153.03994,-27.453476,2
153.071649,-27.461069,2
152.805795,-27.546387,2
